ProjectId,SumPrivateScore,NumOrganisations
00704B3F-CC0C-48F8-960C-306C225810AD,2.023685764893,3
0080F2E1-33F3-4555-8910-0E904A6E4787,3.9067224800709996,11
0082E8BA-A575-4614-81DD-7E02BE4A3F3C,0.628622074031,2
008382BD-8E2E-4D6A-96A1-3FE42F276994,1.4465569494969999,4
0084FFA7-BEAF-4F78-B96A-A49A0BCDAFBF,1.92588584593,2
00885DDD-AF36-46FA-8D00-CCAD27AC2C95,0.62,1
0088AE29-139B-4A00-A648-180DF5755D4E,1.8599999999999999,3
0088EC13-6C4F-49A5-B528-2E1047ED5396,2.4401434495289998,4
008A6FF7-8BC6-47B2-A65A-890A96EC7629,1.57698694208,4
008AF6F4-D6FE-4066-A95D-2CFCDE7D34B5,0.64773614431,2
008C3EE7-D90E-49AB-AC0C-0B4DC285988A,0.795363546257,2
008CB365-DEAB-4F01-899F-B6017AE95F44,0.8325827980580001,2
008F4B4B-1CA0-46A6-A21C-B093DD1694B5,0.974292247654,1
0090B97E-6B14-4426-91CD-45CA7E22ACEF,1.3654106387359999,3
00926AF6-C7AB-4229-AA16-6F92E04C212F,0.817915496653,2
0092978A-B4B8-46E1-80BC-5D1A5E4D663B,0.197915496653,1
009400DB-3F3C-4D5F-B4BB-1224B5369CED,0.749193725227,2
0095B983-E5B9-4380-A097-962921173FF7,1.0540791269679999,2
00977565-6F7C-4C56-ACD2-413A5C037580,1.1638218935659999,2
009C9091-2689-4DC3-95E6-3CA5411B367F,0.397257991814,2
009CF558-C3A4-47D5-A7FB-7834A90773B6,1.24,2
009E921B-B9D7-4688-A631-5E511DF46551,1.1722789811249998,3
00A0F9F6-1444-4835-BB86-E6E126DFCCBA,0.956279804941,2
00A1A528-5D19-4A8B-83BA-F2803D9FFC54,0.714201807588,2
00A1D4B6-5E87-4024-924C-0ADBD4672998,0.64106732009,2
00A44EC6-8956-49FC-93FA-133FD4AC7332,1.1638218935659999,2
00AAF201-007E-4444-95F1-EF31B198DD83,0.8914721606430001,2
00AD7BDA-85EB-4157-8A9B-80B7F205B060,0.528638245879,2
00B03DAB-91E0-4A93-AA21-127E614F1008,1.0584405547290001,4
00B1BDBA-304D-40A2-BACC-BAB1275C601C,2.559346694519,6
00B289DC-8D45-4306-9644-46C3264E8385,0.962942922965,1
00B3E2DD-DEDF-4286-AA09-C2F42FDEB4E5,1.035580178144,2
00B43001-31C1-4D49-AFAE-C703D00FF550,1.091240601174,2
00B482D7-95CF-4DDA-AAF5-759BC24AB577,0.972188711876,2
00B7BAF1-B7E3-498A-BF08-60DBA40E799B,1.1187680687550001,3
00B9E311-CAB9-4DE5-BD8A-B24161D2C98E,0.6861448988909999,2
00BEA3DE-F5FD-4B67-966B-437B7149B0FB,0.723286444465,2
00C7EC1D-655B-4886-A079-75E0194A5B17,0.817915496653,2
00C8E5CB-3C54-44E9-84E3-C6D22FD0D093,0.490608042031,2
00C9465F-EC76-448E-89CA-DB7B232FA525,0.811125050472,1
00C9F742-313E-47E0-9A91-71B1C807E91B,4.796137941424999,10
00CCD7D2-422A-46F4-B204-AA4ED9BBBA24,1.24,2
00CF742B-485C-423B-BF90-2E897687B013,1.364870471243,3
00CFEA71-2F81-400F-AB55-19E9DE290954,1.104908458178,2
00D109C2-6D56-4CF2-B73C-E1A75EF276A5,0.974292247654,1
00D83DF3-25E5-4D29-83B1-A287390734A2,0.197915496653,1
00D8AAF3-4619-4070-8C36-199951F8659A,1.176389016843,2
00DA6A68-BE24-46AC-9FF1-001C6EA50A92,0.863834527491,2
00DAC98C-1616-4390-852D-4A3361660131,0.723286444465,2
00DEB3EE-04C8-4E47-9800-DB924908919D,5.249038433113999,6
00E46C89-49D0-4072-B0E0-CB7E82408B9A,1.001577475957,3
00E5AF61-C6C1-46E2-9CA4-EE2DC92EBC3C,5.4616256055040004,8
00F0261E-3E5D-4112-9F4D-0BE600D847C9,1.176389016843,2
00F0755D-04A3-4C45-9BB5-7944F74E623A,0.8619715621390001,3
00F07F7D-9065-4E7C-AFF4-655212DAA2DE,0.761459952072,2
00F229B2-0944-41B9-8B99-293FF9E6201D,1.848166597303,2
00F4282F-7B13-4397-A5CE-45C481817777,0.525355008379,1
00F44C62-FB0B-4340-B0E7-B15CDF18765F,0.847360912049,2
00FA7583-0DE9-4F3C-9504-C02BDAB0522C,0.4646525442,2
00FAE23D-62FC-41C8-9A99-171DD5C32774,0.7455497993960001,2
00FBBE5A-40DA-4032-972D-123745EFD1A7,0.723286444465,2
00FEEED9-0E72-49D0-AFE4-67141988B7BF,1.255869753911,3
010362B5-89E0-4E46-96D9-6B977B46AD0F,0.8747727866139999,2
0106C9B9-1911-4DBE-B9E3-FC60A3296986,0.64932802952,3
0108679A-74D2-401A-BCFB-33929EB4BADB,0.953956187015,2
0108B98C-FA87-4576-AF5D-4D72B245E1D5,0.816312672163,2
01095E3B-6B57-4BD8-9DD6-147BC1504A44,1.8893435396579998,7
0109D434-6B4E-4508-92DD-D7D8DCD10E3D,1.24,2
010D0BC6-9262-431C-BF4E-DE590104102B,2.668600866457,3
010FB062-F136-4BF3-8996-DECEC9A12C16,0.974292247654,1
010FFB30-BC8F-48AE-A8F0-8FDF719003F8,0.8325827980580001,2
01108CB6-A032-4974-8B16-D79E16237C57,2.049299797153,4
011148C2-7B65-4E3A-BB48-F0183FD64B3F,0.974292247654,1
011672A4-F6F8-42F1-9395-4DBF360CD678,0.9258364718,3
01181720-7E93-40E1-9A37-3404F8F41CEF,0.6383155899340001,2
0119B78F-6205-4A36-A91B-67BEF2C8BAB1,0.972188711876,2
011A9C36-D920-4140-AFCA-31690923C5F6,6.284071214597,13
011B5CE3-AF39-46B9-A3CF-65A675E6B2D1,0.723286444465,2
011C64D0-A2E2-4E88-BAE6-09C37C7443D6,2.0405216150839998,3
011CD965-BBE6-4332-AC37-B547FC59A359,0.867481696411,2
011F9DCE-374D-4922-A55B-CAA3300CA7F1,8.558059288203,11
01201B61-0DA5-4A46-A156-8518D22D13B8,0.972188711876,2
012079A4-56AC-40CC-A6D2-B92AF22F9B4F,0.723286444465,2
0122D3E4-FC09-43D6-9E11-B9D14F44BF2C,0.596913536254,2
012363CF-93B7-4F2B-9DB3-5D0B16CE0CF4,1.3682470857,3
0128C5A5-B314-44E1-8AA5-2B7B547DBADC,1.091240601174,2
012A0CB0-7D66-4B94-B289-0DA4060B7358,0.405624576293,2
012B73F6-143F-4880-82D2-0EF525F63E8E,1.24,2
012C27CA-2219-44E0-9823-C0835FE9BD0C,0.397257991814,2
012F4AEF-E009-4957-9742-F4F9DD54A095,0.885223674338,1
01303B2A-7DCB-4D5A-8425-41588F67BEAA,0.863834527491,2
01321969-D7C8-45AB-AB0F-8295240898B9,0.776711327605,2
01325D12-4E5A-4733-BA86-54E28AB94E80,0.64932802952,3
013421D2-2078-499A-93C4-2D9FD8714FF6,0.938164252882,2
013546C4-23D8-49B3-944C-8FAA947F40AE,0.498919923724,2
01362AB6-A067-48D8-9BE9-B33FC93AED79,0.888881765528,2
01378645-E8CF-4778-A741-389D117FCBBC,1.7170247146690003,5
0138B9A4-B23D-4C48-8235-3931B560828E,0.8914721606430001,2
01391647-EC1B-40C7-A02D-501F3BD66C0C,2.250591895545,5
013A2EFA-EADC-4933-885B-8AA6D53BF72C,0.847954737653,1
013AF9D3-B007-49B9-ADFF-CEF47FF3BC18,0.817915496653,2
013C1114-60E2-4738-90CD-656582DCB9B4,2.473939503687,3
013C12A3-0C90-4D48-9F13-E55AFA5D3201,0.43724263148000003,2
013CEDB9-0F9E-48B0-8D69-826DE903AFFF,0.933896020429,2
013D880D-90F9-471C-A1A5-0FCC021B06AA,0.749193725227,2
0140CDCA-B46B-4053-AA0C-264793E8C71D,2.285165596116,5
01449E20-8F98-46F0-BE34-CE6A3A4DD93B,0.813158564824,1
0148B90E-9A06-4633-B6BA-F4F1D8FB44D3,0.103286444465,1
014BF081-F529-4E22-ACA9-372C8B752A08,0.962942922965,1
014C7C56-3762-4657-8165-7A53CFF38701,2.893048577408,4
014CB2DC-45D8-4168-B00B-737FFE09387A,2.54588584593,3
014CFEDE-F5FB-488F-A04A-4EEA0412746D,0.749193725227,2
014EFEFB-C70D-4C0F-8982-42B26FE22C9F,0.816657229119,2
0150F426-3252-4D25-8796-BBCEA43CED8A,0.62,1
0151347F-CF5B-425D-807D-4C13B5A7AD20,0.863834527491,2
0152299E-E650-4708-9216-96FD2F968CE0,2.2268763917850003,5
0156CD0A-528D-4F0F-BC8E-80F68C5F971D,1.795525721023,3
01573C88-8B77-4632-9ABD-E4994193DA5A,1.176389016843,2
015802C5-3BDD-48DF-9411-EF58FD5E63CD,1.906718901024,5
015849F6-0D1F-41EB-A5ED-5BCB22F2114D,0.749193725227,2
01594EDA-D6F5-4D9F-A7F8-91109E9D7CC5,0.243834527491,1
0159EB03-CD33-474B-8C88-387C3F8B7B39,1.082634688458,2
015FA59E-FD13-45C4-A79C-C39B97E55157,0.507188061284,2
0162DF7D-71BA-478A-AB3B-4406F5EB7309,0.7889981296549999,2
01633597-57BC-4B87-953D-65850D8E24F9,3.1,5
0163E0F7-E54A-446F-A3FC-464CBF6FF166,0.546041585055,2
016439E0-A768-4A3F-A499-6428C479DAE6,0.397257991814,2
0166F108-DEB6-4A18-9ACC-45E01371BCD5,2.179772328994,5
01682691-091B-4ED0-BA61-811BA6C5E989,0.974292247654,1
016A698C-B911-479F-B13D-91CBA68934D2,0.5814666169,2
016CA9D3-60B9-4711-AF22-34F550F09486,0.625870519203,2
016DCF20-296A-4BAE-A32D-82275FDE9ACB,0.82657288893,3
016FD65C-CF03-4858-9E4F-FCE43401E785,0.723286444465,2
0170C062-0C49-41B1-B8B2-E41A25650FC6,0.8325827980580001,2
0170C9F5-63A9-4D0C-8D3C-19EA9C3BB893,0.8325827980580001,2
01725E52-5782-4056-BA37-A7D9DF9D5485,0.197915496653,1
01742B12-CC26-40D3-82DD-5F4C245C6450,1.494107178179,3
017554AF-ADD9-4210-AF96-B5B6D9D3B196,0.862969389101,1
01758B22-4504-415B-B6A4-97EE6CB3848E,0.103286444465,1
0175B6E0-FBF4-4BF0-BFAD-7A9CCA3E7274,0.962942922965,1
0181D1BD-216B-4DAF-B49B-0518E9311EF6,1.162373835731,2
01833010-5EF0-40A2-A802-F96974DD55BF,1.24,2
0187EC1A-1492-4CBA-93F1-59BBAE695991,5.3746973064570005,8
01882259-17B2-4491-B49C-7E839FB2A4FC,1.592188711876,3
0188F879-A388-4347-BA2D-8D874871570E,0.863834527491,2
018C8C3F-5AE9-48BE-BC89-CDF9085CE43B,1.177279680079,2
018E0BB6-D665-4E51-B282-88A846D45D33,1.082634688458,2
018F8679-87FE-4757-B53A-29E3FA8EA4D2,0.974292247654,1
019145EB-C931-4336-9E2D-9B8614E5E84D,0.798098973079,2
0193A212-1258-4183-8A5E-B21A80348BA7,0.972188711876,2
0195AFAA-730A-411A-9993-04F56A459795,1.663078743296,4
0195D150-522C-4CBC-8212-AFC7AC3054A6,0.5737651572910001,2
01980435-CD03-47D7-8724-404D04BA990C,0.827143252193,1
0198F3FC-09C4-4A3D-AC1E-A3617107A686,2.671870939773,4
01993684-94A7-4EEB-9033-4D40572E935B,0.39419735626,1
019A00AB-0E09-4C9C-A4FD-669D5E225DE1,0.817915496653,2
019D8198-3AA4-4FA0-83B5-E47D9FF2C27C,0.974292247654,1
019F0ACC-B528-4227-B56F-2A41B2D11164,0.853080845076,1
01A09727-593D-4263-A647-6E1586499AB3,1.70831089141,4
01A7CAA9-8227-4101-BAE0-661C2CDFA0E3,2.164035839826,4
01A9D246-6251-4B7D-B246-D4CFD468FDFC,1.556537660299,5
01ABA19E-E31E-47F0-9A05-822C1AB4D6B9,1.82737309273,2
01ABB28F-5A93-4B88-8C84-5FAF9D004BBC,0.577988959518,2
01AC2FEC-EDB0-43D3-828B-0FB360B82073,1.24,2
01ACB53C-8CA7-4B44-AAB4-CFC15C9C19A0,0.849410865056,1
01ADE917-356D-4FD9-9878-97ADF35BF86F,0.5575236415,2
01AEA985-520F-4614-9EBE-83E3A86B302E,0.197915496653,1
01B0D207-7E70-4F2F-B122-E58D573F2AF4,0.43210428187300004,2
01B46ECE-3936-4F7E-867D-C4424C04B48D,0.559281596388,2
01B69E8D-357E-4631-94D1-5DD204F8A640,1.01419735626,2
01B6DDDD-A8F6-47C1-A111-57F886F7A11F,0.817915496653,2
01B8469B-A46A-4A7A-B954-C52238B12A5D,0.62,1
01B95D69-778D-48D9-85EC-00644DB19A3F,0.62,1
01BB33B2-716E-423C-A998-8EF52F2B2A7F,0.870296415636,1
01BCF4E6-E808-48A1-9EE8-5E6D330FA4F8,3.074209490632,6
01BF7F33-6A85-406B-B12B-F6A025C26378,0.723286444465,2
01BFC29C-3A23-42B3-936B-F944E1DE5239,0.974292247654,1
01C10593-765E-42FE-AB9D-F93E3E107BD3,0.660566124544,2
01C46DF8-66E2-4A8C-AE35-2EC85EF0975C,0.817915496653,2
01C9ED10-9557-410E-82E6-997784CB0AFE,5.947787242750001,14
01CACC39-321C-43B4-BE58-9E8F4CAFE528,7.579827007385,12
01CC71EA-F47A-4387-8506-79978F7A4CFD,0.62,1
01CD9FC7-9ED0-430B-8840-F34AEF774D88,0.933896020429,2
01CEA0B4-9C2A-4709-88F2-EC65DF3D5661,0.972188711876,2
01CEE3CB-5B9D-4FBC-BA3B-1F9DDD487A71,0.395978989843,2
01CF8E0D-3908-49A3-AE3C-1CB5B9878C66,0.9222341005879999,2
01CFB40B-22D5-4C1E-BB8D-F4453BE6233F,0.863834527491,2
01D677BD-2C0F-4DC9-AAB8-3C8844B82651,1.145355008379,2
01D8A9DE-11F9-47AF-8D1C-1924655105B4,0.723286444465,2
01DB487F-A757-4CA0-8F7A-2E341FD7CD5A,0.974292247654,1
01DBB040-BE5E-4F90-A006-FDDE80528266,0.6554535221760001,2
01E60534-4B43-4B07-8B33-933CC9A0B7EE,1.27797186458,3
01E840B3-78F1-45C3-8712-FF93BFB32DF8,0.972188711876,2
01EB53C4-48B2-48A1-B3CA-E03BBFC6E53B,1.24,2
01EE5324-EB25-4B9A-8EAA-EEA400CD3FA8,0.483387030349,2
01EF494B-4427-4E11-8B7F-AC6DE958E904,2.7435301490360002,3
01EF7096-9E8C-4538-B258-B3B33DE547EE,1.8751939582580002,5
01EF74EB-ADEF-463C-833F-0F89F24F2E1F,0.103286444465,1
01EFE43F-EDEB-42C1-AAC6-09FC9117C51C,1.5943224523769999,3
01F0C454-7DE1-4D20-9EB2-ABF016A668BE,0.974292247654,1
01F18862-F19A-46FB-A630-ADCA3CDABA6A,0.62,1
01F4DD76-AABA-48EA-899D-93FBD4E36DF4,0.432607445176,2
01F5D231-7D24-46E7-BF9F-023B77E1547E,0.625870519203,2
01F622AC-C7E5-4327-B916-E59F4DA047E3,0.68210929163,2
01F81123-FAC8-4DFB-90C0-81B4A0E07A49,1.050710016758,2
01F94206-A57F-4993-9B50-C719816934CE,0.723286444465,2
01FB2243-AC4D-47E0-983E-37CB88DACC2F,1.571355112941,3
01FEFB4F-C4D9-434F-881F-215D4B0CFB64,1.107669054982,3
01FFF77B-52BC-4395-A4A6-EB00A24C485C,1.3243774237519998,3
02008DF7-FF73-4CC3-ADDF-7CC47C42034E,1.24,2
0203A09C-6760-4579-818F-EE469BF4DD12,0.723286444465,2
02050E01-05E6-4D0C-A771-2ED193404E50,6.1020643453479995,7
0205138E-71B4-434F-9A22-C0B39F8C428E,0.564274827489,1
0207D9DE-F743-475B-9DB0-2EC297B46A88,1.540233909984,3
020B7ABC-D3D9-400C-BBE8-13987277316D,0.863834527491,2
020BCC51-3B21-4BC0-BAB3-B1BEE0186DE4,0.399201564341,2
0214DCF5-6559-4B0E-9FB5-99866EE5D3C2,1.496703424567,4
0215D199-2BE7-41B7-9112-BA8F8C6E1AB1,0.551641903161,2
0216B3F0-8525-4933-9732-C22BDA6959A5,0.528638245879,2
021B123C-5B00-4AB6-BF41-97AF3243FFD6,0.729156963668,3
021D2A06-698D-4645-B06C-A090105D7DE7,0.974292247654,1
02217C6E-B602-40A4-AC78-30D5698537D1,1.24,2
022447CD-DD3F-4203-8853-B7676FBCFB5F,0.628869262231,2
0227345D-E678-4726-B73C-8C19A3E6512C,0.7499859992910001,2
022EF870-49BC-4606-A37D-21BFFC2032C6,0.863834527491,2
02305FAD-C9CA-4191-8BF0-05865D9236DF,0.817915496653,2
0231B3DF-817B-4209-8E21-4AA793AAD8A2,1.091240601174,2
0235F94E-D058-4393-9713-1BD5641D39C1,0.831160356288,2
023A35CA-0C1D-49DC-A15A-583AC19121ED,2.797187452971,6
023B0019-C872-4BC0-9DAA-91BC0F5A8541,1.015589980619,2
023DDE7F-3719-44E6-A8FB-0C6A18C688B3,1.594292247654,2
023E6BCC-3C22-457B-BE83-EE50EAA5E890,0.103286444465,1
023EDC83-8A25-45B8-B794-A1AFDC8536EB,0.983025317918,2
0241F1CF-2778-4D7E-8D00-663EED431CE4,1.782017031016,5
0246B8EE-5DC1-41D0-BC3B-AE0EF212F5F3,0.44758374667600004,2
0246DA6E-6BFF-4172-BD77-EB1DF3B2D646,1.343286444465,3
024B2B7B-DE23-42CD-86BA-31764A524908,0.962942922965,1
024B87E7-E207-467D-8CFA-54D5F09A5C87,0.974292247654,1
024BEE19-F46F-46B9-85B0-ECBD5A841E53,0.546366165816,2
024BF437-9497-4A5A-98CE-76F7A191F28B,0.648450046629,2
024C4F72-0E7F-4989-A886-EEDB2DF76D10,0.723286444465,2
024D5852-E54F-41DE-9041-D9C3F5F60C0D,0.530268859178,2
024E5212-DF6A-4DBE-A59C-FFC32173936B,0.974292247654,1
0253F823-FF0B-45F3-A3BB-460BC43F91D8,2.9886882727760002,6
0254C995-44D5-4F89-AD22-5FBEA99695E6,1.884166015164,4
025634A4-72E8-42D2-9475-0BAF4354E8F2,0.747841690929,2
025A4E61-1861-4E6B-BCDE-374151FDEE62,0.974292247654,1
025B2C22-590D-46D9-A88A-37750A82F28B,0.723286444465,2
025C3A1E-D534-445A-8124-532849BE506B,1.035580178144,2
0260121A-F4FB-42C6-BC48-0284113A9DDC,1.035580178144,2
02602D9D-E944-4798-B75B-664EA96DA9A9,0.62,1
0262ED7E-6BD0-42C7-B33D-7D1146CE7BA1,0.776826911133,2
0264FAF2-1CE1-4894-BE33-C53A27E49217,0.8708457608969999,2
026677B9-5B3B-49BA-8BEB-A6374E9AE1B7,1.454619313774,4
026942F6-48EC-4A75-B974-97605A4A6120,0.863834527491,2
026AF39E-F506-4BE5-A903-274032A0EC7C,2.0142979421439997,4
026B9965-470E-452A-BB4A-69E077068D12,1.176389016843,2
027005B5-1543-4684-B861-5460F103FE68,0.974292247654,1
02702798-D559-4323-9E87-34C7C2721CC4,1.640376979959,3
0270C2FB-C572-4F52-A2D4-7520C1E9C912,2.478417468759,4
027453AE-D79A-4F4F-88F8-4BBBE128C765,1.0540791269679999,2
02745562-8D42-4859-B125-3DD860D6E48B,1.107669054982,3
0277A939-3B0E-4EA3-A7BF-C5A16A072FDF,5.566587855212999,18
02788847-05BB-433C-BC37-939CC5DFD519,0.645754917417,2
02791E56-B67B-4436-862B-C897FE1C4CE7,1.5425789210460001,3
027A6E9D-5DC2-4A95-BF92-8964D2D1E97F,0.743079098817,2
027BA4C0-AA58-4CAE-B6FC-62749082006E,1.457135176824,3
027BF4A0-5513-4D31-8867-51B35A978A30,0.47518619553,2
027E43F7-2483-4D9C-96EC-F4371E037DF1,0.816312672163,2
027F8A61-8F53-4215-B89D-E4B135B6DA17,1.172207744307,2
0282ED26-B9C2-4F51-88F7-89D1A57126EA,0.776826911133,2
028325D9-7CE4-4EE5-BD8D-8B867B37965D,0.840460520478,2
02849B63-57EB-45CA-B6D4-18D5760AA97C,0.625870519203,2
02851B5E-6FF7-4828-BD01-471E5C951366,1.167356158834,3
028699B5-236A-4E86-84DC-4C55952B9188,0.993771391264,3
028A3CC5-A935-4D8D-A262-1F634A5F11F7,1.241558407494,3
028B4FA8-5A1D-4DA5-84F8-9A6C342E3C71,2.9245772972819997,10
028D2A0C-389E-4F60-8572-08C28FADFC1A,0.7455497993960001,2
0293BCAD-98BA-46A3-B8E3-65CF4E6462D0,1.1812998234999998,2
02961599-B0FE-4F37-BEF0-E7CD3A5EB476,1.8599999999999999,3
02976982-F6D2-4B2E-8291-846B9025992C,1.1231913781010001,3
0298173B-B3DE-423E-A67C-438195FB6FB6,0.776826911133,2
029F9B2B-C637-4BE6-B2E0-5BBC1F1B1C83,3.975653249925,6
02A6D084-8EDA-420F-8F69-63BC6FB45393,1.5422341005879998,3
02A88360-7AA0-4862-B21D-20CC76B3B8A0,1.017257991814,3
02AE52F7-ED77-4B3A-B3B6-284BFDEB650E,1.24,2
02AF0325-3003-4BE6-B1D5-1EC699A487A0,0.863834527491,2
02AF2CDB-BF2D-4E36-AD8F-8B47A2DA3540,0.8325827980580001,2
02AF8846-7916-4449-BAAC-867E65A4462F,1.3243774237519998,3
02B0624E-AB03-4360-8E62-CBF8D6EB9A3B,51.47849397574093,125
02B7D365-D891-4A7D-AFFD-B0B2C599DA19,0.948016825461,2
02B8A0B2-7135-473F-A444-5B8510175DE0,0.565496249106,2
02BCE0DB-F49C-4855-8644-550190D2E59C,0.8340911348269999,2
02C1BE36-46AE-47A7-B3E5-EFBE173AB4D3,1.06275514059,2
02C25C27-91E8-44F5-8410-636DD3FEFA73,0.507188061284,2
02C26A25-E0F2-4941-879A-C2BEA8D36531,2.317578692119,4
02C6665E-96CE-4FE1-B1A2-566AE2FF473F,0.863834527491,2
02CB3FD5-48A4-4461-8229-1A493CC0A010,6.291806720354,11
02CC3046-EA37-480C-97B8-4CC3A4694138,0.500519237064,2
02CE039E-391D-4637-8507-53D2E6BFEE61,0.62,1
02CE2CCA-47FF-4D3C-A0FA-6FF4E7F80B69,0.575536791771,2
02D00285-DE34-4130-A950-6873B5BAF8DC,3.660017142452,5
02D00B40-82F1-49F9-83B5-75ECC74E032F,0.795363546257,2
02D245A7-E22D-46BA-9D37-BE6918330B29,0.572890136986,2
02D8E0A2-5806-4749-91B0-00C99CD90139,1.858145756892,4
02D92D0F-96EE-4C9A-B98F-F46D19B16FDC,0.972188711876,2
02DA11FC-EA88-46B3-8AF5-B9508172E2DD,0.524231583183,2
02DB7FA5-F9BA-4BC7-8E43-B675AE35B325,0.817915496653,2
02DF0DEA-ABA9-4DCC-90EE-64EB6E28EAB2,1.176389016843,2
02E00B6E-6061-4C87-99A4-F6DAE524150D,0.817915496653,2
02E1242C-2DB3-4661-BDBA-9855CA3C164B,1.770681522441,3
02E7E48B-25E5-4AE1-B255-118B2624A52C,0.933896020429,2
02EA0B69-1698-43B3-886B-7610ABD2E220,0.714201807588,2
02EAF90B-1C08-4E41-9215-E420179F46D6,4.838504343991,6
02EE1799-E7CD-4613-A4AB-93E44E292763,0.862969389101,1
02F0C481-AF52-4892-B064-CBAFE82D1FA7,1.035580178144,2
02F510DF-C911-4C5F-864E-704DF65ECF8B,2.810908318216,3
02F7FA3D-7AB5-4152-BCC7-9EBB8C35E4BB,0.62,1
02F84CFB-DEC3-4F3E-A2B4-77028F0D894E,0.417773978677,2
02FBAFCD-9CA1-4633-9D7C-10D13CF6AEB0,0.857824262921,1
02FD9D47-FC9D-4DC5-B10F-3E0BB9C9E1AC,1.7653550083790002,3
02FDBAE1-9094-4D96-BC0C-E1E5B1D3EB12,1.2024225495679999,4
0300932D-6F1B-4204-9AB2-F98A136D4124,2.895580178144,5
0300C403-BC57-4C2B-80C5-78B4E745207F,0.823059414568,2
0303342D-6417-4E02-A19F-73BA1966DED9,0.847954737653,1
0305F9A3-46A8-4EBD-BB78-C5427CAADD6F,2.103834527491,4
030779A4-F74B-4C97-89BA-EE8BA66F9333,0.974322452377,2
03085366-F20F-4981-B34B-CD49C09F700A,2.162321998369,6
0309F18E-5FB8-4699-A16F-2F26AD6D7346,3.186036744524,7
030BA102-B5D7-442F-950A-1461A0ABE963,1.796389016843,3
030D420E-1254-4688-B405-DB76E8168535,0.731109307358,2
030F2275-79BE-4305-A6B3-4B2402C89BFD,0.540942861185,2
